Time,Temperature °C,Humidity %,pTemperature °C,pressure,Lux,Moisture Sensor
2021-11-25 09:00:37.177076,16,72,17.78,1009.158,1.666667,676
2021-11-25 09:00:42.282045,16,72,17.78,1009.148,1.666667,677
2021-11-25 09:00:47.399786,16,72,17.78,1009.144,1.666667,677
2021-11-25 09:00:52.498034,16,72,17.78,1009.148,1.666667,677
2021-11-25 09:00:57.590688,16,72,17.78,1009.158,1.666667,677
2021-11-25 09:01:02.687101,16,72,17.78,1009.158,1.666667,677
2021-11-25 09:01:07.780139,16,72,17.78,1009.164,1.666667,677
2021-11-25 09:01:12.877978,16,72,17.79,1009.17,1.666667,676
2021-11-25 09:01:17.970866,16,72,17.79,1009.173,1.666667,677
2021-11-25 09:01:23.071998,16,72,17.79,1009.17,1.666667,677
2021-11-25 09:01:28.175751,16,72,17.79,1009.163,1.666667,676
2021-11-25 09:01:33.277034,16,72,17.79,1009.163,1.666667,676
2021-11-25 09:01:38.382124,16,72,17.79,1009.177,1.666667,677
2021-11-25 09:01:43.466585,16,72,17.79,1009.181,1.666667,677
2021-11-25 09:01:48.570500,16,72,17.79,1009.192,1.666667,676
2021-11-25 09:01:53.658687,16,72,17.79,1009.183,1.666667,676
2021-11-25 09:01:58.740965,16,72,17.79,1009.177,1.666667,676
2021-11-25 09:02:03.832260,16,72,17.79,1009.175,1.666667,676
2021-11-25 09:02:08.950478,16,72,17.79,1009.178,1.666667,677
2021-11-25 09:02:14.037289,16,72,17.79,1009.175,1.666667,676
2021-11-25 09:02:19.123951,16,72,17.8,1009.176,2.5,677
2021-11-25 09:02:24.210762,16,72,17.8,1009.183,2.5,677
2021-11-25 09:02:29.307876,16,72,17.8,1009.19,2.5,676
2021-11-25 09:02:34.393994,16,72,17.8,1009.195,2.5,676
2021-11-25 09:02:39.500828,16,72,17.8,1009.191,2.5,676
2021-11-25 09:02:44.665703,16,72,17.8,1009.183,2.5,677
2021-11-25 09:02:49.777770,16,72,17.8,1009.182,2.5,677
2021-11-25 09:02:54.873229,16,72,17.81,1009.179,2.5,676
2021-11-25 09:02:59.964195,16,72,17.81,1009.182,2.5,677
2021-11-25 09:03:05.071606,16,72,17.81,1009.191,2.5,677
2021-11-25 09:03:10.164915,16,72,17.81,1009.201,2.5,676
2021-11-25 09:03:15.255736,16,72,17.81,1009.204,2.5,676
2021-11-25 09:03:20.344898,16,72,17.81,1009.194,2.5,676
2021-11-25 09:03:25.442736,16,72,17.81,1009.188,3.333333,677
2021-11-25 09:03:30.529962,16,72,17.81,1009.185,3.333333,676
2021-11-25 09:03:35.619294,16,72,17.81,1009.191,3.333333,677
2021-11-25 09:03:40.725771,16,72,17.81,1009.191,3.333333,677
2021-11-25 09:03:45.816761,16,72,17.81,1009.185,3.333333,677
2021-11-25 09:03:50.911326,16,72,17.82,1009.19,3.333333,676
2021-11-25 09:03:55.997742,16,72,17.82,1009.197,3.333333,677
2021-11-25 09:04:01.092726,16,72,17.82,1009.2,3.333333,677
2021-11-25 09:04:06.181718,16,72,17.82,1009.212,3.333333,676
2021-11-25 09:04:11.285907,16,72,17.82,1009.209,3.333333,677
2021-11-25 09:04:16.399919,16,72,17.82,1009.205,3.333333,677
2021-11-25 09:04:21.486981,16,72,17.82,1009.207,3.333333,676
2021-11-25 09:04:26.589696,16,72,17.82,1009.209,3.333333,676
2021-11-25 09:04:31.680633,16,72,17.83,1009.213,3.333333,677
2021-11-25 09:04:36.781749,16,72,17.83,1009.208,3.333333,677
2021-11-25 09:04:41.882151,16,72,17.83,1009.217,3.333333,677
2021-11-25 09:04:46.969294,16,72,17.83,1009.22,3.333333,677
2021-11-25 09:04:52.062611,16,72,17.83,1009.23,3.333333,677
2021-11-25 09:04:57.177628,16,72,17.84,1009.231,3.333333,677
2021-11-25 09:05:02.302256,16,72,17.84,1009.236,3.333333,676
2021-11-25 09:05:07.387284,16,72,17.84,1009.227,3.333333,676
2021-11-25 09:05:12.482599,16,72,17.84,1009.231,3.333333,676
2021-11-25 09:05:17.584714,16,72,17.84,1009.224,3.333333,676
2021-11-25 09:05:22.670922,16,72,17.84,1009.218,3.333333,676
2021-11-25 09:05:27.783073,16,72,17.84,1009.211,3.333333,676
2021-11-25 09:05:32.882187,16,72,17.84,1009.207,2.5,677
2021-11-25 09:05:37.980231,16,72,17.84,1009.207,2.5,677
2021-11-25 09:05:43.092482,16,72,17.85,1009.207,2.5,677
2021-11-25 09:05:48.188370,16,72,17.85,1009.198,2.5,677
2021-11-25 09:05:53.288485,16,72,17.85,1009.201,2.5,677
2021-11-25 09:05:58.393249,16,73,17.85,1009.202,2.5,677
2021-11-25 09:06:03.499192,16,73,17.85,1009.192,2.5,676
2021-11-25 09:06:08.591790,16,72,17.86,1009.199,2.5,676
2021-11-25 09:06:13.687866,16,73,17.86,1009.196,2.5,677
2021-11-25 09:06:18.780361,16,72,17.86,1009.194,2.5,676
2021-11-25 09:06:23.873483,16,72,17.87,1009.184,2.5,677
2021-11-25 09:06:28.963971,16,72,17.87,1009.178,2.5,677
2021-11-25 09:06:34.060067,16,73,17.87,1009.173,2.5,676
2021-11-25 09:06:39.153508,16,73,17.87,1009.171,2.5,677
2021-11-25 09:06:44.239710,16,72,17.88,1009.166,2.5,677
2021-11-25 09:06:49.361921,16,72,17.88,1009.162,2.5,676
2021-11-25 09:06:54.489294,16,73,17.88,1009.153,2.5,676
2021-11-25 09:06:59.585173,16,73,17.88,1009.153,2.5,676
2021-11-25 09:07:04.681947,16,73,17.88,1009.143,2.5,677
2021-11-25 09:07:09.775217,16,73,17.88,1009.136,2.5,676
2021-11-25 09:07:14.865037,16,72,17.88,1009.135,2.5,676
2021-11-25 09:07:19.959055,16,73,17.88,1009.132,2.5,676
2021-11-25 09:07:25.047837,16,73,17.88,1009.134,2.5,677
2021-11-25 09:07:30.147493,16,73,17.88,1009.14,2.5,677
2021-11-25 09:07:35.255020,16,73,17.88,1009.147,2.5,677
2021-11-25 09:07:40.341710,16,73,17.88,1009.137,2.5,677
2021-11-25 09:07:45.436557,16,73,17.88,1009.129,2.5,676
2021-11-25 09:07:50.532270,16,73,17.89,1009.136,2.5,677
2021-11-25 09:07:55.624987,16,73,17.89,1009.139,2.5,677
2021-11-25 09:08:00.717781,16,73,17.89,1009.148,2.5,677
2021-11-25 09:08:05.816723,16,73,17.89,1009.152,2.5,677
2021-11-25 09:08:10.908766,16,73,17.89,1009.152,2.5,677
2021-11-25 09:08:16.000859,16,73,17.89,1009.152,2.5,676
2021-11-25 09:08:21.099897,16,73,17.89,1009.15,2.5,677
2021-11-25 09:08:26.195685,16,73,17.89,1009.14,2.5,677
2021-11-25 09:08:31.283559,16,73,17.89,1009.142,2.5,677
2021-11-25 09:08:36.372609,16,73,17.89,1009.143,2.5,676
2021-11-25 09:08:41.464494,16,73,17.89,1009.142,2.5,676
2021-11-25 09:08:46.548950,16,73,17.9,1009.14,2.5,677
2021-11-25 09:08:51.637779,16,73,17.9,1009.138,2.5,676
2021-11-25 09:08:56.730302,16,73,17.9,1009.131,2.5,677
2021-11-25 09:09:01.831320,16,73,17.9,1009.126,2.5,677
2021-11-25 09:09:06.915892,16,73,17.9,1009.123,2.5,676
2021-11-25 09:09:12.004735,16,73,17.9,1009.123,2.5,677
2021-11-25 09:09:17.115936,16,73,17.9,1009.115,2.5,677
2021-11-25 09:09:22.219920,16,73,17.91,1009.112,2.5,676
2021-11-25 09:09:27.305781,16,73,17.91,1009.113,2.5,677
2021-11-25 09:09:32.394649,16,73,17.91,1009.113,2.5,676
2021-11-25 09:09:37.485470,16,73,17.91,1009.114,2.5,677
2021-11-25 09:09:42.591016,16,73,17.91,1009.121,2.5,677
2021-11-25 09:09:47.679811,16,73,17.91,1009.124,2.5,677
2021-11-25 09:09:52.764715,16,73,17.91,1009.124,2.5,676
2021-11-25 09:09:57.859210,16,73,17.91,1009.131,2.5,677
2021-11-25 09:10:02.941321,16,73,17.91,1009.138,2.5,677
2021-11-25 09:10:08.058013,16,73,17.91,1009.139,2.5,677
2021-11-25 09:10:13.147700,16,73,17.91,1009.141,2.5,677
2021-11-25 09:10:18.248352,16,73,17.91,1009.139,2.5,677
2021-11-25 09:10:23.337114,16,73,17.91,1009.142,2.5,677
2021-11-25 09:10:28.423628,16,73,17.91,1009.144,2.5,677
2021-11-25 09:10:33.519809,16,73,17.91,1009.146,2.5,676
2021-11-25 09:10:38.616340,16,73,17.91,1009.146,2.5,676
2021-11-25 09:10:43.715279,16,73,17.91,1009.149,2.5,677
2021-11-25 09:10:48.807440,16,73,17.91,1009.142,2.5,677
2021-11-25 09:10:53.901378,16,73,17.91,1009.141,2.5,676
2021-11-25 09:10:58.989095,16,73,17.91,1009.146,2.5,677
2021-11-25 09:11:04.091404,16,73,17.91,1009.155,2.5,677
2021-11-25 09:11:09.186915,16,73,17.91,1009.164,2.5,676
2021-11-25 09:11:14.277227,16,73,17.92,1009.163,2.5,676
2021-11-25 09:11:19.367563,16,73,17.91,1009.153,2.5,677
2021-11-25 09:11:24.475716,16,73,17.92,1009.153,2.5,677
2021-11-25 09:11:29.566123,16,73,17.92,1009.158,2.5,676
2021-11-25 09:11:34.659203,16,73,17.92,1009.168,2.5,677
2021-11-25 09:11:39.745701,16,73,17.92,1009.17,2.5,677
2021-11-25 09:11:44.865088,16,73,17.92,1009.172,2.5,677
2021-11-25 09:11:49.951574,16,73,17.92,1009.168,2.5,677
2021-11-25 09:11:55.044222,16,73,17.92,1009.175,2.5,677
2021-11-25 09:12:00.134440,16,73,17.92,1009.18,2.5,677
2021-11-25 09:12:05.235665,16,73,17.92,1009.185,2.5,677
2021-11-25 09:12:10.339152,16,73,17.92,1009.185,2.5,677
2021-11-25 09:12:15.435351,16,73,17.92,1009.183,2.5,677
2021-11-25 09:12:20.520936,16,73,17.92,1009.175,2.5,677
2021-11-25 09:12:25.628022,16,73,17.92,1009.17,2.5,677
2021-11-25 09:12:30.727403,16,73,17.92,1009.171,2.5,677
2021-11-25 09:12:35.851522,16,73,17.93,1009.174,2.5,677
2021-11-25 09:12:40.942284,16,73,17.92,1009.166,2.5,676
2021-11-25 09:12:46.037279,16,73,17.93,1009.166,2.5,677
2021-11-25 09:12:51.118492,16,73,17.93,1009.171,2.5,677
2021-11-25 09:12:56.205169,16,73,17.93,1009.175,2.5,677
2021-11-25 09:13:01.321045,16,73,17.93,1009.18,2.5,677
2021-11-25 09:13:06.407972,16,73,17.93,1009.193,2.5,677
2021-11-25 09:13:11.503910,16,73,17.93,1009.195,2.5,677
2021-11-25 09:13:16.605700,16,73,17.93,1009.195,2.5,677
2021-11-25 09:13:21.695413,16,73,17.93,1009.196,2.5,677
2021-11-25 09:13:26.792500,16,73,17.94,1009.202,2.5,677
2021-11-25 09:13:31.900865,16,73,17.94,1009.208,2.5,677
2021-11-25 09:13:36.986451,16,73,17.94,1009.218,2.5,677
2021-11-25 09:13:42.073088,16,73,17.94,1009.215,2.5,677
2021-11-25 09:13:47.190252,16,73,17.94,1009.217,2.5,676
2021-11-25 09:13:52.319149,16,73,17.94,1009.225,2.5,677
2021-11-25 09:13:57.430814,16,73,17.94,1009.23,2.5,677
2021-11-25 09:14:02.531228,16,73,17.94,1009.233,2.5,677
2021-11-25 09:14:07.629267,16,73,17.94,1009.228,2.5,676
2021-11-25 09:14:12.729680,16,73,17.94,1009.228,2.5,677
2021-11-25 09:14:17.839426,16,73,17.94,1009.23,2.5,677
2021-11-25 09:14:22.929070,16,73,17.94,1009.233,2.5,677
2021-11-25 09:14:28.016569,16,73,17.94,1009.238,2.5,677
2021-11-25 09:14:33.107706,16,73,17.94,1009.24,2.5,677
2021-11-25 09:14:38.207598,16,73,17.94,1009.24,2.5,677
2021-11-25 09:14:43.302819,16,73,17.94,1009.25,2.5,677
2021-11-25 09:14:48.443798,16,73,17.94,1009.248,2.5,677
2021-11-25 09:14:53.579743,16,73,17.94,1009.248,2.5,676
2021-11-25 09:14:58.673261,16,73,17.94,1009.251,2.5,677
2021-11-25 09:15:03.764048,16,73,17.93,1009.252,2.5,677
2021-11-25 09:15:08.852860,16,73,17.94,1009.262,2.5,677
2021-11-25 09:15:13.948946,16,73,17.94,1009.272,2.5,677
2021-11-25 09:15:19.043838,16,73,17.94,1009.278,2.5,677
2021-11-25 09:15:24.128572,16,73,17.94,1009.279,2.5,677
2021-11-25 09:15:29.220819,16,73,17.94,1009.283,2.5,677
2021-11-25 09:15:34.324694,16,73,17.94,1009.279,2.5,677
2021-11-25 09:15:39.484148,16,73,17.94,1009.285,1.666667,677
2021-11-25 09:15:44.571334,16,73,17.94,1009.283,2.5,677
2021-11-25 09:15:49.658153,16,73,17.95,1009.279,2.5,677
2021-11-25 09:15:54.760035,16,73,17.95,1009.289,2.5,677
2021-11-25 09:15:59.887070,16,73,17.95,1009.289,2.5,676
2021-11-25 09:16:04.974074,16,73,17.95,1009.289,2.5,677
2021-11-25 09:16:10.068582,16,73,17.95,1009.289,2.5,676
2021-11-25 09:16:15.179663,16,73,17.95,1009.286,2.5,677
2021-11-25 09:16:20.278130,16,73,17.95,1009.282,1.666667,677
2021-11-25 09:16:25.364723,16,73,17.95,1009.281,2.5,677
2021-11-25 09:16:30.459531,16,73,17.95,1009.285,1.666667,677
2021-11-25 09:16:35.556495,16,73,17.95,1009.296,2.5,677
2021-11-25 09:16:40.653158,16,73,17.95,1009.294,1.666667,677
2021-11-25 09:16:45.742545,16,73,17.95,1009.294,1.666667,677
2021-11-25 09:16:50.835572,16,73,17.95,1009.292,2.5,677
2021-11-25 09:16:55.943231,16,73,17.95,1009.292,1.666667,677
2021-11-25 09:17:01.028859,16,73,17.95,1009.292,2.5,677
2021-11-25 09:17:06.127773,16,73,17.95,1009.299,2.5,677
2021-11-25 09:17:11.222070,16,73,17.95,1009.299,1.666667,677
2021-11-25 09:17:16.318624,16,73,17.95,1009.304,1.666667,677
2021-11-25 09:17:21.407711,16,73,17.95,1009.307,1.666667,677
2021-11-25 09:17:26.496497,16,73,17.95,1009.304,1.666667,677
2021-11-25 09:17:31.605129,16,73,17.95,1009.314,1.666667,677
2021-11-25 09:17:36.692249,16,73,17.95,1009.319,1.666667,677
2021-11-25 09:17:41.785261,16,73,17.96,1009.321,1.666667,676
2021-11-25 09:17:46.875373,16,73,17.95,1009.311,1.666667,677
2021-11-25 09:17:51.958084,16,73,17.95,1009.301,1.666667,677
2021-11-25 09:17:57.047071,16,73,17.95,1009.296,1.666667,677
2021-11-25 09:18:02.141958,16,73,17.96,1009.298,1.666667,677
2021-11-25 09:18:07.233720,16,73,17.96,1009.292,1.666667,677
2021-11-25 09:18:12.332809,16,73,17.96,1009.287,1.666667,677
2021-11-25 09:18:17.423746,16,73,17.96,1009.28,1.666667,677
2021-11-25 09:18:22.522459,16,73,17.96,1009.28,1.666667,677
2021-11-25 09:18:27.618446,16,73,17.95,1009.283,1.666667,677
2021-11-25 09:18:32.705416,16,73,17.95,1009.285,1.666667,676
2021-11-25 09:18:37.799676,16,73,17.95,1009.285,1.666667,677
2021-11-25 09:18:42.891631,16,73,17.95,1009.28,1.666667,677
2021-11-25 09:18:47.984132,16,73,17.95,1009.278,1.666667,676
2021-11-25 09:18:53.093386,16,73,17.95,1009.276,1.666667,677
2021-11-25 09:18:58.180297,16,73,17.95,1009.275,1.666667,677
2021-11-25 09:19:03.266679,16,73,17.95,1009.275,1.666667,677
2021-11-25 09:19:08.365746,16,73,17.96,1009.287,1.666667,677
2021-11-25 09:19:13.456058,16,73,17.95,1009.278,1.666667,677
2021-11-25 09:19:18.545595,16,73,17.95,1009.278,1.666667,677
2021-11-25 09:19:23.673589,16,73,17.95,1009.288,1.666667,677
2021-11-25 09:19:28.757374,16,73,17.95,1009.291,1.666667,677
2021-11-25 09:19:33.850437,16,73,17.95,1009.282,1.666667,677
2021-11-25 09:19:38.942148,16,73,17.95,1009.283,1.666667,677
2021-11-25 09:19:44.033161,16,73,17.95,1009.281,1.666667,677
2021-11-25 09:19:49.125023,16,73,17.95,1009.29,1.666667,677
2021-11-25 09:19:54.221100,16,73,17.96,1009.297,1.666667,677
2021-11-25 09:19:59.311972,16,73,17.96,1009.302,1.666667,677
2021-11-25 09:20:04.408410,16,73,17.96,1009.303,1.666667,677
2021-11-25 09:20:09.497425,16,73,17.96,1009.302,1.666667,677
2021-11-25 09:20:14.587684,16,73,17.95,1009.293,1.666667,677
2021-11-25 09:20:19.674487,16,73,17.95,1009.29,1.666667,677
2021-11-25 09:20:24.765198,16,73,17.95,1009.288,1.666667,677
2021-11-25 09:20:29.859369,16,73,17.95,1009.284,1.666667,677
2021-11-25 09:20:34.945180,16,73,17.95,1009.288,1.666667,677
2021-11-25 09:20:40.031366,16,73,17.95,1009.295,1.666667,677
2021-11-25 09:20:45.121228,16,73,17.95,1009.285,1.666667,677
2021-11-25 09:20:50.234294,16,73,17.95,1009.275,1.666667,677
2021-11-25 09:20:55.326056,16,73,17.95,1009.27,1.666667,677
2021-11-25 09:21:00.422893,16,73,17.95,1009.26,1.666667,677
2021-11-25 09:21:05.506654,16,73,17.95,1009.255,1.666667,677
2021-11-25 09:21:10.598617,16,73,17.96,1009.257,1.666667,677
2021-11-25 09:21:15.691479,16,73,17.96,1009.259,1.666667,677
2021-11-25 09:21:20.774639,16,73,17.96,1009.258,1.666667,677
2021-11-25 09:21:25.873224,16,73,17.96,1009.262,1.666667,677
2021-11-25 09:21:30.960566,16,73,17.96,1009.258,1.666667,677
2021-11-25 09:21:36.050030,16,73,17.96,1009.254,1.666667,676
2021-11-25 09:21:41.142883,16,73,17.96,1009.263,1.666667,677
2021-11-25 09:21:46.223923,16,73,17.96,1009.263,1.666667,676
2021-11-25 09:21:51.336464,16,73,17.96,1009.258,1.666667,677
2021-11-25 09:21:56.420875,16,73,17.97,1009.254,1.666667,677
2021-11-25 09:22:01.507686,16,73,17.97,1009.255,1.666667,677
2021-11-25 09:22:06.609291,16,73,17.97,1009.259,1.666667,676
2021-11-25 09:22:11.697461,16,73,17.97,1009.259,1.666667,677
2021-11-25 09:22:16.780546,16,73,17.97,1009.257,1.666667,677
2021-11-25 09:22:21.873484,16,73,17.97,1009.26,1.666667,677
2021-11-25 09:22:26.972247,16,73,17.97,1009.254,1.666667,677
2021-11-25 09:22:32.107266,16,73,17.97,1009.258,1.666667,677
2021-11-25 09:22:37.218384,16,73,17.97,1009.265,1.666667,677
2021-11-25 09:22:42.315971,16,73,17.97,1009.265,1.666667,677
2021-11-25 09:22:47.401081,16,73,17.98,1009.263,1.666667,677
2021-11-25 09:22:52.493819,16,73,17.98,1009.257,1.666667,677
2021-11-25 09:22:57.590111,16,73,17.98,1009.255,1.666667,677
2021-11-25 09:23:02.686619,16,73,17.97,1009.243,1.666667,677
2021-11-25 09:23:07.775706,16,73,17.98,1009.244,1.666667,676
2021-11-25 09:23:12.864217,16,73,17.98,1009.245,1.666667,677
2021-11-25 09:23:17.972447,16,73,17.98,1009.249,1.666667,677
2021-11-25 09:23:23.055275,16,73,17.98,1009.244,1.666667,677
2021-11-25 09:23:28.144304,16,73,17.98,1009.245,1.666667,677
2021-11-25 09:23:33.252294,16,73,17.97,1009.242,1.666667,677
2021-11-25 09:23:38.334099,16,73,17.98,1009.244,1.666667,677
2021-11-25 09:23:43.426192,16,73,17.98,1009.235,1.666667,677
2021-11-25 09:23:48.527454,16,73,17.98,1009.235,1.666667,676
2021-11-25 09:23:53.627463,16,73,17.98,1009.235,1.666667,677
2021-11-25 09:23:58.723442,16,73,17.98,1009.243,1.666667,677
2021-11-25 09:24:03.810651,16,73,17.98,1009.244,1.666667,677
2021-11-25 09:24:08.917683,16,73,17.98,1009.249,1.666667,677
2021-11-25 09:24:14.014846,16,73,17.98,1009.249,1.666667,677
2021-11-25 09:24:19.117336,16,73,17.98,1009.25,1.666667,677
2021-11-25 09:24:24.228451,16,73,17.98,1009.244,1.666667,677
2021-11-25 09:24:29.326214,16,73,17.98,1009.247,1.666667,677
2021-11-25 09:24:34.422291,16,73,17.98,1009.249,1.666667,677
2021-11-25 09:24:39.518327,16,73,17.98,1009.254,1.666667,677
2021-11-25 09:24:44.614003,16,73,17.98,1009.252,1.666667,677
2021-11-25 09:24:49.708890,16,73,17.98,1009.252,1.666667,677
2021-11-25 09:24:54.819928,16,73,17.98,1009.252,1.666667,677
2021-11-25 09:24:59.901654,16,73,17.98,1009.251,1.666667,677
2021-11-25 09:25:05.012582,16,73,17.98,1009.244,1.666667,677
2021-11-25 09:25:10.115471,16,73,17.99,1009.245,1.666667,677
2021-11-25 09:25:15.231437,16,73,17.99,1009.243,1.666667,677
2021-11-25 09:25:20.313516,16,73,17.99,1009.239,1.666667,677
2021-11-25 09:25:25.408385,16,73,17.99,1009.228,1.666667,677
2021-11-25 09:25:30.496300,16,73,17.99,1009.229,1.666667,677
2021-11-25 09:25:35.580732,16,73,17.99,1009.23,1.666667,677
2021-11-25 09:25:40.671070,16,73,17.99,1009.226,1.666667,677
2021-11-25 09:25:45.762831,16,73,17.99,1009.233,1.666667,677
2021-11-25 09:25:50.866821,16,73,17.99,1009.234,1.666667,677
2021-11-25 09:25:55.971660,16,73,18,1009.232,1.666667,677
2021-11-25 09:26:01.063572,16,73,18,1009.232,1.666667,677
2021-11-25 09:26:06.170587,16,73,17.99,1009.226,1.666667,677
2021-11-25 09:26:11.261051,16,73,18,1009.238,1.666667,677
2021-11-25 09:26:16.354036,16,73,18,1009.243,1.666667,677
2021-11-25 09:26:21.443273,16,73,17.99,1009.237,1.666667,677
2021-11-25 09:26:26.536285,16,73,17.99,1009.231,1.666667,677
2021-11-25 09:26:31.620561,16,73,18,1009.232,1.666667,677
2021-11-25 09:26:36.743039,16,73,18,1009.227,1.666667,677
2021-11-25 09:26:41.851180,16,73,18.01,1009.231,1.666667,677
2021-11-25 09:26:46.946091,16,73,18.01,1009.228,1.666667,677
2021-11-25 09:26:52.036903,16,73,18.01,1009.221,1.666667,677
2021-11-25 09:26:57.136635,16,73,18.01,1009.224,1.666667,677
2021-11-25 09:27:02.228679,16,73,18.01,1009.238,1.666667,677
2021-11-25 09:27:07.329393,16,73,18.01,1009.24,1.666667,677
2021-11-25 09:27:12.411553,16,73,18.01,1009.249,1.666667,677
2021-11-25 09:27:17.496082,16,73,18.01,1009.253,1.666667,677
2021-11-25 09:27:22.603258,16,73,18.01,1009.258,1.666667,677
2021-11-25 09:27:27.692290,16,73,18.01,1009.251,1.666667,677
2021-11-25 09:27:32.778958,16,73,18.01,1009.243,1.666667,677
2021-11-25 09:27:37.872039,16,73,18.01,1009.251,1.666667,677
2021-11-25 09:27:42.956925,16,73,18.01,1009.261,1.666667,677
2021-11-25 09:27:48.051137,16,73,18.01,1009.268,1.666667,677
2021-11-25 09:27:53.149050,16,73,18.01,1009.266,1.666667,677
2021-11-25 09:27:58.251739,16,73,18.01,1009.26,1.666667,677
2021-11-25 09:28:03.361545,16,73,18.01,1009.256,1.666667,677
2021-11-25 09:28:08.469560,16,73,18.01,1009.253,1.666667,677
2021-11-25 09:28:13.574586,16,73,18.01,1009.25,1.666667,677
2021-11-25 09:28:18.666496,16,73,18.01,1009.253,1.666667,677
2021-11-25 09:28:23.762578,16,73,18.01,1009.261,1.666667,677
2021-11-25 09:28:28.857083,16,73,18.01,1009.255,1.666667,677
2021-11-25 09:28:33.958023,16,73,18.01,1009.258,1.666667,677
2021-11-25 09:28:39.046142,16,73,18.01,1009.262,1.666667,677
2021-11-25 09:28:44.149703,16,73,18.01,1009.258,1.666667,677
2021-11-25 09:28:49.246213,16,73,18.01,1009.262,1.666667,677
2021-11-25 09:28:54.355978,16,73,18.01,1009.265,1.666667,677
2021-11-25 09:28:59.462618,16,73,18.01,1009.257,1.666667,677
2021-11-25 09:29:04.550755,16,73,18.01,1009.25,1.666667,677
2021-11-25 09:29:09.638713,16,73,18.02,1009.254,1.666667,677
2021-11-25 09:29:14.721785,16,73,18.02,1009.262,1.666667,677
2021-11-25 09:29:19.816190,16,73,18.02,1009.264,1.666667,677
2021-11-25 09:29:24.907587,16,73,18.02,1009.267,1.666667,677
2021-11-25 09:29:30.005090,16,73,18.02,1009.272,1.666667,677
2021-11-25 09:29:35.098953,16,73,18.02,1009.27,1.666667,677
2021-11-25 09:29:40.183120,16,73,18.02,1009.262,1.666667,677
2021-11-25 09:29:45.265500,16,73,18.02,1009.262,1.666667,677
2021-11-25 09:29:50.357145,16,73,18.02,1009.262,1.666667,677
2021-11-25 09:29:55.452197,16,73,18.02,1009.26,1.666667,677
2021-11-25 09:30:00.539962,16,73,18.02,1009.251,1.666667,677
2021-11-25 09:30:05.636399,16,73,18.02,1009.252,1.666667,677
2021-11-25 09:30:10.723556,16,73,18.02,1009.246,1.666667,677
2021-11-25 09:30:15.818824,16,73,18.02,1009.254,1.666667,677
2021-11-25 09:30:20.912905,16,73,18.02,1009.241,1.666667,677
2021-11-25 09:30:26.005185,16,73,18.02,1009.23,1.666667,677
2021-11-25 09:30:31.096844,16,73,18.02,1009.222,1.666667,677
2021-11-25 09:30:36.185726,16,73,18.02,1009.225,1.666667,677
2021-11-25 09:30:41.273483,16,73,18.02,1009.24,1.666667,676
2021-11-25 09:30:46.362623,16,73,18.02,1009.238,1.666667,677
2021-11-25 09:30:51.448505,16,73,18.02,1009.245,1.666667,677
2021-11-25 09:30:56.557475,16,73,18.03,1009.247,1.666667,677
2021-11-25 09:31:01.648562,16,73,18.02,1009.246,1.666667,676
2021-11-25 09:31:06.745301,16,73,18.02,1009.237,1.666667,677
2021-11-25 09:31:11.839678,16,73,18.02,1009.23,1.666667,677
2021-11-25 09:31:16.938642,16,73,18.02,1009.227,1.666667,677
2021-11-25 09:31:22.037836,16,73,18.02,1009.233,0.833333,677
2021-11-25 09:31:27.134658,16,73,18.02,1009.23,0.833333,677
2021-11-25 09:31:32.231068,16,73,18.02,1009.23,0.833333,677
2021-11-25 09:31:37.318104,16,73,18.02,1009.225,0.833333,677
2021-11-25 09:31:42.418697,16,73,18.02,1009.237,0.833333,677
2021-11-25 09:31:47.534933,16,73,18.02,1009.227,0.833333,677
2021-11-25 09:31:52.627483,16,73,18.03,1009.227,0.833333,677
2021-11-25 09:31:57.718578,16,73,18.03,1009.231,0.833333,677
2021-11-25 09:32:02.806797,16,73,18.03,1009.224,0.833333,677
2021-11-25 09:32:07.903060,16,73,18.03,1009.219,0.833333,677
2021-11-25 09:32:13.010399,16,73,18.03,1009.216,0.833333,677
2021-11-25 09:32:18.120227,16,73,18.03,1009.223,0.833333,677
2021-11-25 09:32:23.206572,16,73,18.03,1009.215,0.833333,677
2021-11-25 09:32:28.303165,16,73,18.03,1009.213,0.833333,677
2021-11-25 09:32:33.390742,16,73,18.03,1009.213,0.833333,677
2021-11-25 09:32:38.501817,16,73,18.03,1009.2,0.833333,677
2021-11-25 09:32:43.615659,16,73,18.03,1009.2,0.833333,677
2021-11-25 09:32:48.710473,16,73,18.03,1009.206,0.833333,677
2021-11-25 09:32:53.797583,16,73,18.03,1009.203,0.833333,677
2021-11-25 09:32:58.893458,16,73,18.03,1009.203,0.833333,677
2021-11-25 09:33:04.008440,16,73,18.04,1009.199,0.833333,677
2021-11-25 09:33:09.107476,16,73,18.04,1009.204,0.833333,677
2021-11-25 09:33:14.193488,17,73,18.04,1009.217,0.833333,677
2021-11-25 09:33:19.290801,17,73,18.04,1009.229,0.833333,677
2021-11-25 09:33:24.383824,17,73,18.04,1009.209,0.833333,677
2021-11-25 09:33:29.500625,16,73,18.04,1009.196,0.833333,677
2021-11-25 09:33:34.602368,16,73,18.04,1009.194,0.833333,677
2021-11-25 09:33:39.701763,16,73,18.04,1009.193,0.833333,677
2021-11-25 09:33:44.797220,16,73,18.04,1009.203,0.833333,677
2021-11-25 09:33:49.915325,16,73,18.04,1009.209,0.833333,678
